frame_index,timestamp,brand_name,box_coordinates
799,799.0,CalvinKle,"(637, 393, 730, 434)"
800,800.0,POLICE,"(489, 304, 737, 428)"
801,801.0,CHOICE·,"(0, 120, 548, 266)"
802,802.0,CHOICE·,"(999, 192, 1419, 342)"
804,804.0,LOMBON TED JAKEN,"(476, 299, 605, 402)"
809,809.0,LACOSTE,"(249, 288, 373, 381)"
810,810.0,LACOSTE,"(194, 241, 360, 363)"
811,811.0,LACOSTE,"(103, 164, 364, 336)"
812,812.0,mobiebitz,"(961, 405, 1192, 472)"
813,813.0,mobiebitz,"(1232, 316, 1600, 405)"
814,814.0,WEBUY,"(1494, 842, 1587, 884)"
815,815.0,TRUE RELIGION,"(494, 207, 604, 246)"
821,821.0,SuperdryStore,"(971, 305, 1186, 402)"
823,823.0,superaryStoro,"(933, 283, 1320, 404)"
824,824.0,supartihy,"(787, 326, 876, 390)"
828,828.0,O2LE,"(1722, 417, 1849, 457)"
829,829.0,TTERS DUTFI OFTRAINER,"(145, 350, 222, 426)"
830,830.0,SuperdryStore,"(811, 241, 1341, 363)"
831,831.0,HneOB,"(1291, 442, 1376, 482)"
832,832.0,Bupenthy,"(866, 258, 952, 336)"
834,834.0,SuperdryStore,"(1408, 181, 1522, 266)"
835,835.0,HUGO BOSS,"(320, 202, 468, 337)"
836,836.0,URBAN TTERS DUTFI,"(1660, 304, 1733, 380)"
837,837.0,HUGO BOSS,"(526, 166, 685, 318)"
838,838.0,HUGO BOSS,"(543, 123, 733, 301)"
839,839.0,HUGO BOSS,"(630, 85, 860, 291)"
841,841.0,HUGO BOSS,"(545, 0, 903, 295)"
842,842.0,HUGO BOSS,"(825, 78, 988, 241)"
843,843.0,HUGO BOSS,"(950, 6, 1155, 177)"
848,848.0,HUGO BOSS,"(440, 647, 528, 687)"
849,849.0,HUGO BOSS,"(392, 675, 486, 718)"
850,850.0,HUGO BOSS,"(363, 683, 463, 727)"
851,851.0,HUGO BOSS,"(1045, 282, 1353, 438)"
853,853.0,NO EXIT,"(969, 427, 1022, 468)"
854,854.0,NO EXIT,"(1190, 448, 1271, 486)"
855,855.0,NO EXIT,"(836, 466, 894, 506)"
856,856.0,NO EXIT,"(1127, 468, 1210, 511)"
857,857.0,NO EXIT,"(991, 457, 1048, 499)"
858,858.0,NO EXIT,"(805, 442, 871, 486)"
859,859.0,NO EXIT,"(1220, 438, 1316, 486)"
860,860.0,NO EXIT,"(1046, 418, 1117, 467)"
861,861.0,NO EXIT,"(1316, 410, 1397, 460)"
862,862.0,NO EXIT,"(1079, 368, 1164, 424)"
863,863.0,NO EXIT,"(1145, 314, 1245, 377)"
864,864.0,NO EXIT,"(775, 220, 905, 294)"
865,865.0,NO EXIT,"(1324, 164, 1458, 244)"
866,866.0,NO EXIT,"(1420, 81, 1583, 173)"
867,867.0,NO EXIT,"(1490, 32, 1670, 131)"
868,868.0,HUGO BOSS,"(546, 398, 661, 480)"
869,869.0,HUGO BOSS,"(521, 388, 613, 463)"
871,871.0,HUGO BOSS,"(519, 349, 673, 450)"
872,872.0,HUGO BOSS,"(476, 319, 669, 434)"
873,873.0,HUGO BOSS,"(385, 286, 645, 435)"
875,875.0,YBTVEOM,"(745, 116, 1054, 210)"
877,877.0,OPENING HOURS,"(367, 628, 547, 672)"
879,879.0,PAPA,"(379, 309, 475, 384)"
881,881.0,ARMANI EXCHANGE,"(1637, 0, 1910, 130)"
882,882.0,John Lewis,"(378, 139, 628, 267)"
883,883.0,John Lewis,"(200, 142, 488, 296)"
884,884.0,ARMANI EXCHANGE,"(1113, 125, 1622, 254)"
885,885.0,ARMANI EXCHANGE,"(1190, 85, 1753, 223)"
886,886.0,ARMANI EXCHANGE,"(1312, 33, 1920, 187)"
887,887.0,John Lewis,"(194, 64, 528, 271)"
888,888.0,John Lewis,"(218, 47, 543, 256)"
905,905.0,John Lewis,"(422, 0, 704, 124)"
906,906.0,John Lewis,"(535, 0, 922, 141)"
907,907.0,John Lewis,"(765, 0, 1138, 131)"
908,908.0,John Lewis,"(1005, 0, 1404, 98)"
910,910.0,TAPI LEVOLUY,"(961, 354, 1066, 428)"
914,914.0,NO ENTRY,"(206, 392, 341, 454)"
915,915.0,NO ENTRY,"(46, 354, 261, 430)"
916,916.0,HUGO BOSS,"(696, 498, 782, 565)"
917,917.0,HUGO BOSS,"(673, 484, 772, 560)"
918,918.0,HUGO BOSS,"(649, 474, 759, 555)"
919,919.0,HUGO BOSS,"(624, 466, 748, 554)"
920,920.0,HUGO BOSS,"(597, 448, 741, 546)"
921,921.0,HUGO BOSS,"(575, 426, 732, 535)"
922,922.0,HUGO BOSS,"(511, 401, 706, 529)"
923,923.0,HUGO BOSS,"(441, 369, 682, 520)"
924,924.0,HUGO BOSS,"(294, 319, 625, 506)"
925,925.0,HUGO BOSS,"(41, 251, 542, 498)"
926,926.0,HUGO BOSS,"(0, 234, 532, 507)"
928,928.0,HUGO BOSS,"(0, 203, 351, 483)"
931,931.0,HUGO BOSS,"(704, 263, 787, 371)"
933,933.0,HUGO BOSS,"(677, 200, 781, 336)"
936,936.0,GAME,"(1527, 413, 1616, 483)"
937,937.0,JAME,"(1525, 408, 1612, 478)"
939,939.0,GAME,"(1391, 415, 1455, 456)"
940,940.0,GAME,"(1426, 411, 1496, 452)"
941,941.0,GAME,"(1473, 402, 1545, 448)"
942,942.0,GAME,"(1523, 390, 1598, 435)"
943,943.0,GAME,"(1698, 336, 1851, 433)"
944,944.0,QDDRING,"(1193, 813, 1401, 1080)"
951,951.0,PLAN-CHOS,"(1517, 675, 1652, 726)"
952,952.0,CASINO,"(49, 348, 134, 396)"
953,953.0,GAME,"(1303, 288, 1365, 344)"
954,954.0,GAME,"(1420, 240, 1871, 364)"
955,955.0,AFRICA,"(611, 221, 715, 295)"
956,956.0,Flavoul,"(916, 251, 1752, 553)"
957,957.0,REDKEN,"(319, 450, 431, 495)"
958,958.0,CASINO ASPERS,"(447, 135, 557, 194)"
959,959.0,CASINO ASPERS,"(369, 81, 493, 145)"
962,962.0,OAMTOSAM,"(116, 0, 444, 221)"
963,963.0,CASINO ASPERS,"(0, 292, 487, 659)"
964,964.0,VERYDAY,"(231, 40, 465, 250)"
965,965.0,VERYDAY,"(102, 0, 389, 197)"
966,966.0,MOUNTAIN,"(1497, 392, 1582, 434)"
967,967.0,GUIens,"(452, 170, 625, 388)"
968,968.0,Cuensy,"(370, 115, 594, 371)"
969,969.0,change,"(91, 335, 228, 417)"
970,970.0,change,"(0, 294, 134, 396)"
971,971.0,Sutenc,"(10, 0, 419, 271)"
974,974.0,YIIET,"(1023, 578, 1141, 635)"
975,975.0,Tkemax,"(1273, 331, 1422, 456)"
976,976.0,LEIIIA,"(893, 579, 977, 620)"
977,977.0,LEIIA,"(946, 575, 1016, 614)"
979,979.0,UNDER ARMOUR,"(1214, 634, 1265, 861)"
980,980.0,BALANS,"(1315, 417, 1496, 475)"
983,983.0,BALANS,"(1540, 313, 1836, 391)"
986,986.0,ANDEY,"(150, 305, 226, 361)"
991,991.0,BALANS,"(246, 369, 325, 416)"
992,992.0,BALANS,"(130, 340, 225, 392)"
1021,1021.0,AFFE,"(63, 117, 394, 352)"
1031,1031.0,ONLINE&IN-STORE VHATEVER,"(1053, 444, 1143, 493)"
1032,1032.0,VHATEVER YOUBUY,"(1053, 439, 1145, 494)"
1038,1038.0,VISA,"(1087, 432, 1158, 471)"
1039,1039.0,BUZZBIKE,"(1076, 484, 1167, 522)"
1040,1040.0,BUZZBIKE,"(1071, 484, 1162, 523)"
1041,1041.0,BUZZBIKE,"(1076, 485, 1168, 524)"
1042,1042.0,BUZZBIKE,"(1103, 485, 1198, 523)"
1043,1043.0,BUZZOZRE,"(1129, 480, 1226, 520)"
1045,1045.0,adidas,"(395, 832, 509, 938)"
1047,1047.0,BUZZBIKE,"(1177, 487, 1288, 526)"
1048,1048.0,BUZZBIKE,"(1181, 484, 1299, 527)"
1051,1051.0,LANCOME,"(1193, 237, 1292, 280)"
1052,1052.0,LANCOME,"(1202, 213, 1309, 258)"
1054,1054.0,LANCOME,"(1246, 142, 1370, 187)"
1055,1055.0,LANCOME,"(1298, 90, 1429, 139)"
1056,1056.0,LANCOME,"(1354, 35, 1502, 87)"
1057,1057.0,LANCOME,"(1482, 151, 1536, 317)"
1070,1070.0,Vestiteld,"(265, 333, 472, 467)"
1071,1071.0,Vestiteld,"(456, 350, 661, 475)"
1072,1072.0,Westtetd,"(460, 347, 676, 475)"
1073,1073.0,Yestfeu,"(139, 304, 414, 456)"
1074,1074.0,WYOUPAY WATTEES,"(753, 183, 950, 351)"
1082,1082.0,OURENELZAIETH OOPSNCFAEC,"(1415, 371, 1539, 429)"
1083,1083.0,QUEEN ELIZABETH OLYMPIC PARK,"(1527, 330, 1666, 395)"
1219,1219.0,OLYMPIC PARK,"(425, 132, 556, 243)"
1220,1220.0,QUEEN ELIZABETH OLYMPIC PARK,"(253, 19, 441, 158)"
1223,1223.0,BUZZBIKE,"(594, 640, 668, 687)"
1225,1225.0,BUZZBIKE,"(408, 648, 489, 697)"
1226,1226.0,adidas,"(363, 891, 441, 932)"
1228,1228.0,BUZZBIKE,"(145, 655, 253, 709)"
1229,1229.0,BUZZBIKE,"(149, 654, 263, 711)"
1239,1239.0,VISA,"(0, 596, 164, 694)"
1240,1240.0,STRATFORD STATION,"(1643, 750, 1772, 830)"
1245,1245.0,TTERS,"(0, 645, 92, 716)"
1246,1246.0,VISA,"(214, 675, 268, 721)"
1249,1249.0,VISA,"(138, 567, 284, 662)"
1250,1250.0,VISA,"(149, 564, 296, 661)"
