frame_index,timestamp,brand_name,box_coordinates
347,347.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(661, 74, 715, 297)"
348,348.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(649, 50, 721, 280)"
349,349.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(755, 0, 825, 240)"
350,350.0,FERRAGAMC,"(1519, 528, 1623, 581)"
351,351.0,HARRY WINSTOY,"(973, 0, 1032, 187)"
352,352.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(913, 0, 977, 172)"
353,353.0,HARRY WINSTOY,"(927, 0, 984, 173)"
354,354.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(912, 0, 992, 184)"
356,356.0,HARRY WINSTOY,"(959, 0, 1023, 203)"
357,357.0,N.PEAL,"(1065, 569, 1145, 612)"
358,358.0,HARRY WINSTOY,"(1096, 0, 1156, 196)"
362,362.0,N.PEAL,"(1300, 675, 1384, 714)"
365,365.0,N.PEAL,"(1154, 732, 1235, 769)"
366,366.0,N.PEAL,"(1284, 708, 1382, 751)"
367,367.0,N.PEAL,"(1614, 699, 1710, 740)"
370,370.0,Except,"(761, 554, 850, 599)"
373,373.0,NatiowidePatforms,"(810, 887, 946, 948)"
378,378.0,ofArts Academy Royal,"(1143, 459, 1216, 511)"
380,380.0,VERSACE,"(325, 245, 456, 308)"
381,381.0,Tndt,"(1016, 454, 1105, 502)"
383,383.0,ofArts Academy Royal,"(1285, 338, 1374, 388)"
387,387.0,ofArts Royal,"(422, 534, 486, 578)"
401,401.0,HARRY WINSTOY Lonno,"(1788, 212, 1866, 481)"
402,402.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(1209, 217, 1274, 468)"
403,403.0,HARRY WINSTOY,"(915, 172, 973, 437)"
404,404.0,EST1819 ARCADE LONDON HARRY WINSTOY,"(748, 60, 829, 338)"
405,405.0,HARRY WINSTOY,"(665, 0, 728, 247)"
407,407.0,HARRY WINSTOY,"(397, 0, 466, 161)"
411,411.0,GARDENSWI BJRLANGTOM,"(1494, 390, 1566, 443)"
415,415.0,SCHOOL,"(750, 154, 876, 206)"
417,417.0,JIMMY CHOO,"(939, 188, 1018, 232)"
418,418.0,SCHOOL,"(663, 161, 787, 213)"
423,423.0,RICHARD GREEN,"(1632, 489, 1754, 542)"
424,424.0,RICHARD GREEN,"(1635, 493, 1771, 548)"
425,425.0,RICHARD GREEN,"(1632, 483, 1780, 544)"
434,434.0,RICHARD GREEN,"(1685, 344, 1766, 385)"
435,435.0,RICHARD GREEN,"(1377, 353, 1490, 398)"
436,436.0,RICHARD GREEN,"(1450, 334, 1570, 382)"
439,439.0,RICHARD GREEN,"(1791, 302, 1907, 356)"
440,440.0,RICHARD GREEN,"(1801, 291, 1914, 350)"
445,445.0,BOODLES,"(1232, 490, 1331, 530)"
465,465.0,DMUAH,"(1471, 501, 1553, 541)"
468,468.0,RICHARD GREEN,"(1663, 332, 1730, 378)"
470,470.0,Carlier,"(470, 319, 554, 374)"
471,471.0,Carlier,"(833, 358, 908, 400)"
472,472.0,Carlier,"(1101, 392, 1174, 442)"
473,473.0,Carlier,"(1484, 451, 1549, 493)"
474,474.0,Carlier,"(1458, 456, 1522, 499)"
475,475.0,Carlier,"(1410, 457, 1482, 504)"
476,476.0,Carlier,"(1354, 450, 1422, 493)"
477,477.0,Carlier,"(1277, 442, 1348, 487)"
478,478.0,Carlier,"(1209, 432, 1284, 476)"
479,479.0,Carlier,"(1136, 409, 1213, 457)"
481,481.0,Carlier,"(399, 323, 499, 383)"
483,483.0,LONGCHAMP,"(592, 440, 648, 483)"
484,484.0,LONGCHAMP,"(1248, 266, 1299, 380)"
485,485.0,LONGCHAMP,"(1442, 628, 1503, 670)"
486,486.0,CHNMI,"(1716, 940, 1786, 995)"
490,490.0,Carlier,"(1127, 990, 1260, 1057)"
491,491.0,Carlier,"(1389, 950, 1512, 1013)"
492,492.0,Carlier,"(840, 819, 988, 886)"
493,493.0,Carlier,"(1399, 749, 1519, 808)"
494,494.0,arter,"(120, 510, 291, 575)"
495,495.0,Carlier,"(98, 536, 207, 579)"
496,496.0,Carlier,"(809, 350, 962, 419)"
497,497.0,Carlier,"(894, 341, 1037, 410)"
498,498.0,LONGCHAMP,"(1564, 324, 1620, 445)"
499,499.0,LONGCHAMP,"(1197, 288, 1250, 411)"
501,501.0,LONGCHAMP,"(825, 385, 921, 448)"
502,502.0,LPI4GWV,"(1016, 865, 1134, 915)"
503,503.0,GRAFF,"(1655, 618, 1724, 659)"
504,504.0,LONGCHAMP,"(143, 41, 253, 86)"
505,505.0,GRAFF,"(1806, 590, 1920, 639)"
506,506.0,CRAFF,"(874, 608, 949, 646)"
507,507.0,GRAFF,"(1281, 554, 1470, 609)"
512,512.0,RICHARD GREEN,"(252, 619, 381, 669)"
513,513.0,MIKIMOTC,"(1811, 515, 1863, 689)"
514,514.0,RICHARD GREEN,"(0, 685, 70, 733)"
515,515.0,Carlier,"(1817, 401, 1916, 504)"
516,516.0,Carlier,"(1155, 364, 1339, 429)"
517,517.0,Carlier,"(1254, 349, 1343, 439)"
519,519.0,Carlier,"(796, 106, 973, 188)"
520,520.0,Carlier,"(938, 83, 1121, 156)"
521,521.0,Carlier,"(1247, 57, 1440, 124)"
528,528.0,GRAFF,"(463, 450, 614, 498)"
530,530.0,LPI4GWV,"(32, 816, 198, 886)"
531,531.0,LPI4GWV,"(178, 820, 336, 887)"
532,532.0,GRAFF,"(891, 427, 1009, 472)"
533,533.0,GRAFF,"(1289, 405, 1461, 459)"
534,534.0,GRAFF,"(1132, 437, 1268, 487)"
535,535.0,PITPO,"(494, 483, 554, 522)"
537,537.0,HARRY WINSTOY,"(173, 244, 300, 288)"
538,538.0,GRAFF,"(1523, 404, 1644, 472)"
540,540.0,TASAIK!,"(656, 396, 729, 448)"
541,541.0,TASAIK!,"(749, 397, 824, 449)"
544,544.0,TASAIK!,"(829, 379, 922, 434)"
545,545.0,TASAIK!,"(780, 363, 883, 424)"
546,546.0,HARRY WINSTOY,"(512, 141, 634, 188)"
547,547.0,HARRY WINSTOY,"(422, 75, 532, 121)"
548,548.0,KWI6KZB,"(577, 743, 668, 785)"
549,549.0,Van Cleef&Ar,"(1454, 0, 1510, 129)"
550,550.0,TASAIK!,"(445, 295, 600, 380)"
551,551.0,TASAIK!,"(358, 268, 532, 358)"
552,552.0,Van Cleef&Ar,"(1585, 29, 1636, 220)"
553,553.0,Van Cleef&Ar,"(1569, 0, 1626, 173)"
556,556.0,10-17082,"(857, 794, 942, 836)"
