frame_index,timestamp,brand_name,box_coordinates
721,721.0,CANALA,"(617, 163, 667, 212)"
722,722.0,CANALA,"(624, 152, 674, 201)"
723,723.0,CANALA,"(621, 123, 675, 174)"
724,724.0,CANALA,"(616, 105, 673, 157)"
725,725.0,CANALA,"(587, 82, 651, 140)"
726,726.0,CANALA,"(552, 59, 618, 121)"
727,727.0,CANALA,"(522, 35, 596, 103)"
728,728.0,CANALA,"(468, 6, 552, 80)"
744,744.0,POIIEBYBARN,"(714, 225, 781, 267)"
747,747.0,POIIEBYBARN,"(491, 194, 564, 241)"
748,748.0,POIIEBYBARN,"(340, 8, 485, 117)"
749,749.0,POIIEBYBARN,"(268, 0, 418, 94)"
776,776.0,SERRY,"(511, 326, 581, 363)"
777,777.0,BURBERRY,"(507, 331, 577, 369)"
778,778.0,BURBERRY,"(487, 334, 566, 373)"
779,779.0,BURBERRY,"(431, 329, 514, 369)"
780,780.0,BURBERRY,"(400, 318, 494, 358)"
781,781.0,BURBERRY,"(510, 319, 604, 360)"
790,790.0,BOTTEGA,"(640, 242, 724, 294)"
792,792.0,BOTTEGA,"(620, 244, 700, 297)"
793,793.0,BOTTEGA,"(626, 252, 710, 308)"
794,794.0,BOTTEGA,"(637, 261, 721, 317)"
795,795.0,BOTTEGA,"(649, 250, 736, 308)"
796,796.0,BOTTEGA,"(686, 238, 777, 298)"
797,797.0,BOTTEGA,"(770, 229, 867, 292)"
798,798.0,BOTTEGA,"(933, 206, 1042, 276)"
799,799.0,BOTTEGA,"(1104, 185, 1232, 261)"
800,800.0,BOTTEGA,"(1078, 167, 1213, 246)"
801,801.0,SEOAN,"(732, 586, 849, 678)"
802,802.0,BOTTEGA,"(499, 182, 619, 254)"
803,803.0,ZIGNA,"(411, 319, 473, 355)"
804,804.0,BOTTEGA,"(415, 307, 480, 344)"
805,805.0,BOTTEGA,"(572, 141, 706, 229)"
806,806.0,BOTTEGA,"(721, 326, 790, 362)"
808,808.0,BOTTEGA,"(992, 319, 1073, 363)"
809,809.0,BOTTEGA,"(1072, 310, 1158, 356)"
810,810.0,BOTTEGA,"(750, 304, 804, 347)"
815,815.0,BOTTEGA,"(895, 302, 969, 351)"
816,816.0,BOTTEGA,"(953, 307, 1035, 359)"
817,817.0,GIORGOARMAN,"(229, 296, 292, 332)"
820,820.0,GIORGOARMAN,"(224, 290, 287, 324)"
821,821.0,GIORGOARMAN,"(234, 284, 297, 320)"
832,832.0,CELINE,"(1066, 231, 1122, 268)"
833,833.0,CELNE,"(875, 237, 928, 274)"
834,834.0,BALENCIAGA,"(816, 207, 905, 254)"
835,835.0,CELINE,"(456, 238, 509, 274)"
836,836.0,CELINE,"(388, 238, 442, 275)"
837,837.0,CELINE,"(375, 239, 431, 276)"
838,838.0,CELINE,"(367, 238, 423, 276)"
839,839.0,CHANEL,"(748, 199, 818, 245)"
840,840.0,BALENCIAGA,"(396, 214, 492, 261)"
841,841.0,CHOCOLATE,"(160, 195, 241, 243)"
854,854.0,BALENCIAGA,"(293, 190, 389, 239)"
855,855.0,CELINE,"(510, 226, 566, 265)"
856,856.0,CELINE,"(622, 234, 677, 274)"
857,857.0,CELINE,"(697, 241, 753, 281)"
858,858.0,CELINE,"(738, 252, 792, 290)"
859,859.0,CEUSE,"(838, 253, 899, 295)"
860,860.0,CELINE,"(993, 235, 1056, 274)"
862,862.0,CELINE,"(1172, 208, 1248, 253)"
863,863.0,CELINE,"(1171, 206, 1246, 249)"
864,864.0,CELINE,"(1086, 214, 1160, 253)"
866,866.0,CELINE,"(966, 201, 1043, 243)"
867,867.0,CELINE,"(886, 187, 962, 230)"
869,869.0,CELINE,"(970, 166, 1052, 213)"
870,870.0,TAPAS CELINE,"(1099, 157, 1190, 207)"
871,871.0,POIIEBYBARN CELINE,"(1161, 143, 1258, 195)"
872,872.0,POIIEBYBARN CELINE,"(1178, 126, 1280, 181)"
873,873.0,TAPAS CELINE,"(1084, 121, 1184, 177)"
874,874.0,GIORGOARMAN,"(111, 244, 193, 278)"
875,875.0,POIIEBYBARN CELINE,"(901, 128, 1001, 185)"
876,876.0,LLERY,"(0, 62, 58, 100)"
877,877.0,POIIEBYBARN CELINE,"(847, 100, 957, 163)"
878,878.0,CELINE,"(801, 68, 913, 134)"
879,879.0,CELINE,"(774, 58, 890, 129)"
880,880.0,CELINE,"(762, 44, 886, 116)"
881,881.0,POIIEBYBARN CELINE,"(760, 17, 891, 100)"
882,882.0,CELINE,"(779, 0, 920, 72)"
893,893.0,STELLINGGLATNEY,"(760, 221, 876, 265)"
894,894.0,STEILAMCCIRTNEY,"(654, 221, 773, 268)"
895,895.0,STEILAMCCIRTNEY,"(486, 216, 606, 265)"
897,897.0,STELLIMECIRTREY,"(189, 200, 338, 258)"
898,898.0,STELLIMGCRTNGY,"(70, 186, 234, 245)"
899,899.0,STEILAMCCIRTNEY,"(10, 173, 189, 240)"
902,902.0,CHNE,"(1157, 244, 1263, 326)"
903,903.0,STEILAMCCIRTNEY,"(0, 147, 189, 224)"
905,905.0,STEILAMCCIRTNEY,"(0, 136, 119, 195)"
910,910.0,FENGU,"(735, 156, 789, 210)"
911,911.0,EHGAO,"(732, 149, 790, 206)"
912,912.0,EHGAMO,"(698, 146, 755, 204)"
913,913.0,EHGM,"(682, 145, 741, 207)"
914,914.0,EEXGUN,"(742, 138, 801, 204)"
915,915.0,EUGUN,"(831, 119, 898, 193)"
917,917.0,FERRAGAMO,"(1063, 55, 1153, 149)"
918,918.0,FERRAGAMO,"(1093, 23, 1193, 128)"
919,919.0,FERRAGAMO,"(1097, 1, 1209, 119)"
920,920.0,BOTTEGA,"(18, 252, 91, 303)"
921,921.0,FERRAGAMO,"(1076, 0, 1177, 76)"
936,936.0,HTRI,"(1032, 159, 1087, 210)"
937,937.0,AXIRI,"(1011, 154, 1070, 211)"
938,938.0,ANIRI,"(980, 143, 1040, 201)"
939,939.0,AMIRI,"(986, 112, 1052, 177)"
941,941.0,AMIRI,"(1050, 51, 1133, 131)"
942,942.0,AMIRI,"(1092, 34, 1186, 119)"
943,943.0,AMIRI,"(1131, 3, 1239, 104)"
951,951.0,AMIRI,"(988, 283, 1078, 329)"
952,952.0,AMIRI,"(750, 270, 844, 316)"
953,953.0,AMIRI,"(725, 258, 831, 305)"
954,954.0,AMIRI,"(872, 243, 1006, 295)"
955,955.0,AmIRI,"(1130, 215, 1280, 274)"
960,960.0,KEZO,"(1146, 69, 1241, 184)"
963,963.0,GIVENCIHY,"(437, 121, 523, 171)"
964,964.0,GNERCIHY,"(413, 101, 505, 156)"
965,965.0,BIWOM,"(467, 243, 537, 281)"
966,966.0,GIVENCIHY,"(273, 46, 384, 108)"
967,967.0,WOMIS,"(413, 199, 486, 237)"
969,969.0,GIVEGEG,"(503, 142, 566, 185)"
972,972.0,GIVENCIHY,"(101, 126, 191, 179)"
973,973.0,2YAON,"(0, 90, 73, 146)"
1014,1014.0,bigadnotaM,"(715, 126, 820, 177)"
1017,1017.0,MOSCHINO,"(1177, 301, 1252, 339)"
1021,1021.0,NoigsMacaisM,"(777, 113, 916, 170)"
1023,1023.0,oaisM,"(982, 86, 1052, 132)"
1030,1030.0,GIORGOARMAN,"(1163, 331, 1280, 386)"
1037,1037.0,Baslle,"(215, 163, 324, 243)"
1038,1038.0,Metsos le,"(377, 163, 490, 241)"
1039,1039.0,Matso Magk,"(427, 163, 549, 247)"
1040,1040.0,Maison Magte PADIS,"(379, 141, 521, 238)"
1041,1041.0,Maison Magte,"(285, 107, 464, 214)"
1042,1042.0,GIORGOARMAN,"(520, 181, 636, 231)"
