frame_index,timestamp,brand_name,box_coordinates
628,618.15,LHE B,"(1253, 762, 1404, 835)"
629,619.14,COTTON ON,"(84, 273, 235, 341)"
630,620.12,PAPYRUS,"(1005, 269, 1172, 335)"
631,621.1,PAPYRUS,"(1137, 265, 1323, 325)"
632,622.09,12tea,"(0, 293, 59, 349)"
633,623.07,PAPYRUS,"(1547, 245, 1794, 316)"
634,624.06,LOOTLAE,"(235, 334, 320, 387)"
637,627.01,12tea,"(925, 313, 1005, 366)"
638,627.99,NATURE REPUBLIC,"(590, 611, 691, 672)"
639,628.98,12tea,"(993, 291, 1083, 348)"
640,629.96,12tea,"(1084, 276, 1182, 336)"
641,630.95,OOOLORNAJANE EPIOTENCE,"(865, 287, 967, 352)"
642,631.93,OOOLORNAJANE,"(791, 275, 902, 337)"
643,632.92,OOOLORNAJANE NTOYENCE,"(681, 263, 801, 334)"
644,633.9,12tea,"(1011, 201, 1142, 272)"
645,634.88,OOOLORNAJANE EN PROVENCE,"(730, 242, 868, 315)"
646,635.87,OOOLORNAJANE EN PROVENCE,"(759, 227, 911, 310)"
647,636.85,NATURE REPUBLIC,"(605, 671, 784, 748)"
648,637.84,NATURE REPUBLIC,"(693, 692, 859, 768)"
649,638.82,NATURE REPUBLIC,"(806, 712, 963, 783)"
651,640.79,OOOLORNAJANE EN PROVENCE,"(1149, 177, 1387, 266)"
652,641.77,OOOLORNAJANE EN PROVENCE,"(1248, 161, 1514, 259)"
653,642.76,OOOLORNAJANE EN PROVENCE,"(1355, 139, 1659, 243)"
654,643.74,OOOLORNAJANE EN PROVENCE,"(1476, 121, 1819, 234)"
655,644.73,OOOLORNAJANE EN PROVENCE,"(1576, 98, 1920, 218)"
656,645.71,OOOLORNAJANE EN PROVENCE,"(1666, 94, 1920, 202)"
657,646.7,ART/SHAVING,"(586, 251, 680, 292)"
658,647.68,OOOLORNAJANE EN PROVENCE,"(1499, 54, 1920, 180)"
659,648.66,OOOLORNAJANE EN PROVENCE,"(1295, 44, 1750, 173)"
660,649.65,OOOLORNAJANE,"(890, 46, 1347, 150)"
664,653.59,Skincare,"(1064, 163, 1194, 221)"
665,654.57,Skincare,"(1196, 148, 1339, 199)"
675,664.41,ANN TAYLOR,"(194, 166, 384, 249)"
678,667.37,10LiTsTE1,"(1788, 156, 1920, 233)"
706,694.93,"Itnow hasTouchID,andi's","(511, 92, 667, 147)"
729,717.57,LUSH,"(1115, 223, 1213, 323)"
730,718.55,LUSH,"(1148, 199, 1261, 312)"
731,719.54,LUSH,"(1272, 164, 1406, 294)"
732,720.52,LUSH,"(1321, 127, 1476, 273)"
733,721.5,LUSH,"(1402, 69, 1590, 245)"
736,724.46,eMinerals,"(0, 811, 219, 938)"
737,725.44,eMinerals,"(0, 825, 88, 909)"
742,730.36,HAIRCARE,"(1647, 91, 1920, 211)"
743,731.35,HAIRCARE,"(1424, 87, 1849, 211)"
744,732.33,HAIRCARE,"(1603, 80, 1920, 201)"
745,733.32,SKINCARE,"(1150, 133, 1470, 242)"
